LEMMA	PROB
frisk	1.0013752219715076e-05
freelance	1.0013752219715076e-05
fox	1.0013752219715076e-05
forgiveness	1.0013752219715076e-05
foreign	1.0013752219715076e-05
fondle	1.0013752219715076e-05
faze	1.0013752219715076e-05
fading	1.0013752219715076e-05
faculty	1.0013752219715076e-05
extra	1.0013752219715076e-05
explosion	1.0013752219715076e-05
explorer	1.0013752219715076e-05
executive	1.0013752219715076e-05
exact	1.0013752219715076e-05
ex-boyfriend	1.0013752219715076e-05
eligible	1.0013752219715076e-05
distrust	1.0013752219715076e-05
displeased	1.0013752219715076e-05
disease	1.0013752219715076e-05
development	1.0013752219715076e-05
delusional	1.0013752219715076e-05
delicate	1.0013752219715076e-05
debut	1.0013752219715076e-05
daydream	1.0013752219715076e-05
cruel	1.0013752219715076e-05
crooked	1.0013752219715076e-05
critical	1.0013752219715076e-05
counterpart	1.0013752219715076e-05
counselor	1.0013752219715076e-05
coordinate	1.0013752219715076e-05
consultant	1.0013752219715076e-05
commandeer	1.0013752219715076e-05
coil	1.0013752219715076e-05
coerce	1.0013752219715076e-05
clumsy	1.0013752219715076e-05
clueless	1.0013752219715076e-05
clinic	1.0013752219715076e-05
clearing	1.0013752219715076e-05
classic	1.0013752219715076e-05
chemo	1.0013752219715076e-05
ceremony	1.0013752219715076e-05
cent	1.0013752219715076e-05
captivate	1.0013752219715076e-05
brownstone	1.0013752219715076e-05
brass	1.0013752219715076e-05
boundary	1.0013752219715076e-05
booze	1.0013752219715076e-05
bombard	1.0013752219715076e-05
blunt	1.0013752219715076e-05
bewildered	1.0013752219715076e-05
bemused	1.0013752219715076e-05
beep	1.0013752219715076e-05
barrier	1.0013752219715076e-05
babe	1.0013752219715076e-05
awareness	1.0013752219715076e-05
aversion	1.0013752219715076e-05
authorize	1.0013752219715076e-05
athletic	1.0013752219715076e-05
assassinate	1.0013752219715076e-05
aspect	1.0013752219715076e-05
arsenal	1.0013752219715076e-05
array	1.0013752219715076e-05
antagonize	1.0013752219715076e-05
animated	1.0013752219715076e-05
amulet	1.0013752219715076e-05
aka	1.0013752219715076e-05
aircraft	1.0013752219715076e-05
agonize	1.0013752219715076e-05
affidavit	1.0013752219715076e-05
adept	1.0013752219715076e-05
abide	1.0013752219715076e-05
say	0.0701079482
have	0.0198514293
ask	0.0150039387
look	0.0144465065
tell	0.0135486068
see	0.0130420778
CHAR	0.0128367959
hand	0.0124412527
take	0.0116994005
know	0.0116101112
go	0.0105678465
head	0.010507764
eye	0.0102148617
think	0.0100354487
do	0.0094596579
get	0.0084916619
be	0.0082571732
want	0.0078524507
give	0.0076288102
face	0.0070129645
turn	0.0068527444
feel	0.0063846015
come	0.0059289758
make	0.0057971281
call	0.0057362111
find	0.005699494
sit	0.0053331575
put	0.0048683525
walk	0.0045620986
stand	0.004507023
smile	0.0044995127
pull	0.0044970092
leave	0.0044811541
arm	0.0043084169
hear	0.0042750377
nod	0.0042116173
watch	0.0041957622
voice	0.0039846389
hold	0.0038619704
try	0.0035231718
mother	0.003457248
it	0.0033345795
shake	0.0033228968
father	0.0032995314
keep	0.0029649051
need	0.002910664
start	0.0028847951
begin	0.0028797882
stop	0.0028146989
open	0.0027662991
reach	0.0027062165
move	0.0027037131
shoulder	0.0026603202
hair	0.0025994032
finger	0.0025843826
like	0.0025618516
i	0.0025376517
love	0.0024466935
work	0.00244419
stare	0.0024425211
life	0.0024149832
run	0.0023957902
mouth	0.0023749282
seem	0.0023599076
let	0.0023490594
foot	0.0023332043
laugh	0.0023215216
kill	0.002303163
glance	0.0022881424
step	0.0022789631
meet	0.0022772942
way	0.0022472529
follow	0.0022155427
bring	0.0022147082
name	0.0021838325
lean	0.0021663084
wait	0.0021646394
phone	0.0021629705
pick	0.0021454464
mind	0.0021120672
use	0.0020736812
speak	0.0020227779
lip	0.0019944057
back	0.0019702057
answer	0.0019543506
reply	0.0019451714
body	0.0018642269
remember	0.0018525442
help	0.0018366891
one	0.0018275098
talk	0.0018108202
friend	0.001798303
man	0.0017816134
close	0.0017715997
grab	0.0017557446
drive	0.0017532411
push	0.0017273723
point	0.001716524
kiss	0.0017048413
room	0.001678138
set	0.0016606139
realize	0.001657276
wear	0.0016447588
wonder	0.0016113796
add	0.0015938556
door	0.0015871797
show	0.0015830073
continue	0.0015813384
house	0.0015279317
catch	0.0015212559
office	0.0015070697
decide	0.0014978904
return	0.0014878767
gaze	0.0014853732
place	0.0014661802
lead	0.0014202839
right	0.0014044287
shrug	0.001392746
drop	0.0013835668
car	0.0013802288
send	0.0013635393
pocket	0.0013576979
chest	0.0013501876
read	0.0013368359
raise	0.001333498
wife	0.0013326635
breath	0.0013118015
spend	0.001293443
time	0.0012825948
lift	0.0012775879
whisper	0.0012608983
lay	0.0012525535
leg	0.0012467122
pause	0.001230857
brother	0.0012225123
believe	0.0012200088
understand	0.0012016503
heart	0.0011933055
throw	0.0011724435
expect	0.0011691056
notice	0.0011624297
sigh	0.0011582573
word	0.0011540849
study	0.0011490781
stay	0.0011340574
carry	0.0011307195
touch	0.0011173679
lose	0.0011173679
fall	0.0011173679
shoot	0.0011156989
hit	0.0011140299
check	0.0011098575
draw	0.0011065196
neck	0.0011040162
grin	0.0010981748
write	0.001093168
live	0.0010831542
cheek	0.0010823197
ear	0.0010739749
own	0.0010698025
throat	0.0010681336
finish	0.0010664646
sure	0.0010656301
son	0.0010622922
cry	0.0010447681
desk	0.0010405958
remind	0.0010397613
die	0.0010172303
side	0.0010030442
home	0.0010005407
shout	0.0009838512
offer	0.0009805132
pass	0.0009796788
daughter	0.000971334
parent	0.0009704995
chair	0.0009646581
sister	0.0009629892
listen	0.0009613202
you	0.0009529754
sleep	0.0009446306
roll	0.0009412927
surprise	0.000931279
glass	0.0009254376
become	0.0009229342
family	0.0009145894
would	0.0009020722
manage	0.0009020722
hope	0.0009004032
arrive	0.0008920584
explain	0.0008887205
dead	0.0008870516
plan	0.0008845481
miss	0.0008837136
order	0.0008753688
mean	0.0008711964
join	0.0008661896
slide	0.0008653551
imagine	0.0008628516
nothing	0.0008603482
husband	0.0008603482
press	0.0008545069
expression	0.0008536724
agree	0.0008536724
knee	0.0008444931
big	0.0008444931
good	0.0008411552
slip	0.0008378173
they	0.0008361483
question	0.0008328104
break	0.0008294725
consider	0.000828638
able	0.0008211277
buy	0.0008169553
frown	0.0008136174
climb	0.0008127829
hang	0.0008086105
bed	0.0007944243
play	0.0007935899
seat	0.0007852451
lie	0.0007844106
wake	0.0007760658
drink	0.0007760658
thing	0.0007735624
gun	0.0007702244
wave	0.0007668865
dress	0.000766052
apartment	0.0007643831
note	0.0007635486
recognize	0.0007618796
snap	0.0007568728
nose	0.0007510314
sound	0.0007501969
care	0.000748528
bag	0.0007476935
allow	0.0007426866
she	0.0007410177
cross	0.0007385142
rise	0.0007360108
marry	0.0007360108
shirt	0.0007209902
pay	0.0007151488
cut	0.0007151488
learn	0.0007118109
change	0.0007093074
child	0.0007076385
enter	0.0007051351
thought	0.0006967903
force	0.000687611
something	0.0006775972
eat	0.0006709214
ignore	0.0006700869
could	0.0006675835
hesitate	0.000666749
old	0.0006659145
jump	0.0006609076
skin	0.0006592387
visit	0.0006584042
tooth	0.0006575697
this	0.0006575697
wish	0.0006567352
attention	0.0006550663
little	0.0006492249
death	0.0006483905
spot	0.0006392112
hate	0.0006333698
story	0.0006300319
appear	0.000628363
job	0.000625025
thank	0.0006216871
idea	0.0006141768
tone	0.0006125078
chin	0.0006100044
forehead	0.0006083354
murmur	0.000607501
light	0.0006033286
eyebrow	0.0006033286
about	0.0005983217
jacket	0.0005933148
demand	0.0005924803
figure	0.0005916459
mention	0.0005908114
sense	0.0005883079
forget	0.0005883079
admit	0.0005858045
promise	0.0005841355
himself	0.0005833011
scream	0.0005824666
rub	0.0005782942
approach	0.0005707839
yell	0.000564108
picture	0.0005632736
day	0.0005607701
choose	0.0005582667
trust	0.0005574322
toss	0.0005565977
knock	0.0005557632
kick	0.0005557632
lap	0.0005540943
lower	0.0005515909
insist	0.0005515909
number	0.0005507564
shift	0.000544915
hug	0.0005415771
grip	0.0005415771
remove	0.0005374047
grow	0.0005365702
he	0.0005332323
hurt	0.0005315633
clear	0.0005315633
fire	0.0005282254
breathe	0.0005232186
book	0.0005232186
anything	0.0005232186
squeeze	0.0005198806
that	0.0005107014
fight	0.0005056945
clothes	0.0005056945
window	0.00050486
disappear	0.00050486
pour	0.000503191
mutter	0.0005023566
coat	0.0004998531
sign	0.0004990187
drag	0.0004940118
strike	0.0004931773
fill	0.0004931773
happy	0.0004923428
save	0.0004915083
worry	0.0004906739
shove	0.0004881704
hip	0.0004848325
herself	0.0004848325
suppose	0.0004798256
remain	0.0004781567
dad	0.0004773222
tongue	0.0004756532
part	0.0004748188
wipe	0.0004731498
murder	0.0004731498
first	0.0004723153
ready	0.0004706464
cover	0.0004673084
suggest	0.000466474
woman	0.000464805
warn	0.000463136
cup	0.000463136
repeat	0.0004606326
blink	0.0004597981
girl	0.0004581292
alive	0.0004581292
stomach	0.0004564602
kid	0.0004556257
respond	0.0004547912
end	0.0004547912
coffee	0.0004547912
wrap	0.0004531223
thumb	0.0004514533
tap	0.0004506188
settle	0.0004497844
smell	0.0004472809
shut	0.0004472809
palm	0.0004447775
sip	0.0004364327
release	0.0004364327
best	0.0004355982
teach	0.0004347637
flip	0.0004347637
brow	0.0004297569
key	0.0004272534
bear	0.0004264189
all	0.0004264189
invite	0.0004255845
bedroom	0.00042475
assure	0.00042475
wrist	0.0004214121
person	0.0004214121
shoe	0.0004147362
pat	0.0004147362
mom	0.0004147362
suspect	0.0004122328
only	0.0004113983
guy	0.0004113983
stick	0.0004063914
tear	0.000405557
elbow	0.000405557
bother	0.000403888
ride	0.0004030535
gesture	0.000402219
please	0.0003997156
year	0.0003972122
swing	0.0003963777
share	0.0003963777
dream	0.0003963777
assume	0.0003963777
tie	0.0003955432
receive	0.0003955432
hurry	0.0003955432
money	0.0003947087
jaw	0.0003938743
people	0.0003913708
fist	0.0003905363
chance	0.0003905363
enjoy	0.0003897019
card	0.0003888674
report	0.000383026
case	0.0003813571
refuse	0.0003805226
inform	0.0003805226
motion	0.0003780191
past	0.0003738467
there	0.0003730123
guess	0.0003730123
spin	0.0003713433
cock	0.0003696744
rush	0.0003688399
struggle	0.0003680054
more	0.0003680054
lock	0.0003663364
line	0.0003663364
fear	0.000363833
address	0.0003629985
focus	0.000362164
comment	0.0003613296
lawyer	0.0003604951
introduce	0.0003604951
doubt	0.0003604951
boy	0.0003579916
punch	0.0003571572
brain	0.0003554882
slap	0.0003546537
recall	0.0003538192
same	0.0003529848
announce	0.0003488124
claim	0.0003479779
park	0.0003471434
afraid	0.0003463089
hide	0.0003454745
feeling	0.00034464
will	0.0003438055
ring	0.0003438055
peer	0.0003371297
letter	0.0003371297
we	0.0003362952
arrest	0.0003362952
swallow	0.0003354607
young	0.0003329573
tuck	0.0003312883
computer	0.0003312883
blame	0.0003312883
age	0.0003312883
suit	0.0003304538
fold	0.0003304538
interrupt	0.0003279504
last	0.0003262814
position	0.0003246125
list	0.0003246125
everything	0.0003246125
blow	0.0003246125
beat	0.0003246125
search	0.000323778
purse	0.0003229435
belt	0.000322109
hire	0.0003204401
team	0.0003196056
rest	0.0003187711
boot	0.0003187711
accept	0.0003179366
slam	0.0003145987
pack	0.0003145987
greet	0.0003137642
ease	0.0003129298
partner	0.0003120953
kneel	0.0003112608
act	0.0003095918
pants	0.0003087574
date	0.0003070884
gasp	0.000304585
discover	0.0003037505
bite	0.0003037505
boss	0.000301247
kind	0.0002995781
count	0.0002995781
convince	0.0002995781
chuckle	0.0002995781
contact	0.0002987436
belly	0.0002987436
track	0.0002945712
moment	0.0002945712
fly	0.0002903988
blood	0.0002903988
prepare	0.0002895643
table	0.0002887299
attack	0.0002887299
yank	0.0002870609
switch	0.0002870609
certain	0.0002862264
mood	0.0002853919
tug	0.0002845575
brush	0.0002845575
breast	0.0002845575
heel	0.000283723
baby	0.000283723
much	0.0002828885
involve	0.000282054
describe	0.000282054
cigarette	0.000282054
file	0.0002795506
stroke	0.0002787161
bottle	0.0002787161
course	0.0002778816
gather	0.0002770471
breathing	0.0002770471
win	0.0002762127
lot	0.0002762127
groan	0.0002745437
left	0.0002728747
handle	0.0002720403
glare	0.0002712058
charge	0.0002712058
waist	0.0002703713
problem	0.0002703713
scan	0.0002695368
beer	0.0002678679
snort	0.0002670334
choice	0.0002661989
plate	0.0002653644
memory	0.0002653644
laptop	0.00026453
dig	0.00026453
other	0.000261192
twist	0.0002603576
presence	0.0002603576
pop	0.0002603576
exchange	0.0002603576
experience	0.0002595231
angry	0.0002578541
thigh	0.0002570196
leap	0.0002561852
business	0.0002561852
aware	0.0002561852
awake	0.0002561852
stumble	0.0002553507
bury	0.0002553507
straighten	0.0002545162
truck	0.0002528472
treat	0.0002528472
weight	0.0002520128
slow	0.0002520128
pretend	0.0002511783
click	0.0002511783
fail	0.0002495093
examine	0.0002486748
career	0.0002486748
stretch	0.0002478404
attempt	0.0002470059
akh	0.0002470059
weapon	0.0002461714
sick	0.0002461714
jeans	0.0002461714
concern	0.0002461714
regard	0.0002453369
building	0.0002453369
asleep	0.0002453369
trouble	0.000243668
trail	0.000243668
stuff	0.000243668
hat	0.0002411645
deal	0.0002411645
flash	0.0002403301
steal	0.0002394956
quiet	0.0002386611
interest	0.0002386611
control	0.0002386611
jerk	0.0002378266
cell	0.0002369921
girlfriend	0.0002361577
can	0.0002361577
bent	0.0002361577
urge	0.0002336542
text	0.0002336542
wander	0.0002311508
shot	0.0002303163
dog	0.0002294818
busy	0.0002294818
okay	0.0002286473
protest	0.0002278129
kitchen	0.0002278129
reason	0.0002261439
prefer	0.0002261439
pace	0.0002261439
decision	0.0002261439
ass	0.0002261439
present	0.0002253094
client	0.0002253094
type	0.0002244749
suffer	0.0002244749
company	0.0002244749
build	0.0002244749
message	0.0002236405
pistol	0.000222806
glad	0.000222806
direction	0.000222806
clean	0.000222806
swear	0.0002219715
opinion	0.0002219715
better	0.000221137
correct	0.0002203025
box	0.0002194681
truth	0.0002186336
freeze	0.0002186336
protect	0.0002177991
free	0.0002177991
calm	0.0002177991
beg	0.0002177991
relax	0.0002169646
fine	0.0002169646
emerge	0.0002169646
dump	0.0002169646
observe	0.0002152957
enough	0.0002152957
reaction	0.0002144612
interested	0.0002136267
cause	0.0002136267
argue	0.0002136267
fingertip	0.0002127922
upset	0.0002111233
sink	0.0002111233
scare	0.0002102888
safe	0.0002102888
lung	0.0002102888
serve	0.0002094543
grasp	0.0002094543
escape	0.0002094543
state	0.0002086198
feature	0.0002086198
circle	0.0002086198
tea	0.0002077854
spread	0.0002069509
race	0.0002069509
piece	0.0002069509
briefcase	0.0002052819
mumble	0.0002044474
intend	0.0002044474
world	0.000203613
request	0.000203613
wrong	0.0002027785
view	0.0002027785
smart	0.0002027785
temple	0.000201944
round	0.000201944
poke	0.000201944
response	0.0002011095
crouch	0.0002011095
tip	0.000200275
sorry	0.000200275
out	0.000200275
long	0.000200275
great	0.000200275
tease	0.0001994406
silent	0.0001994406
haul	0.0001994406
growl	0.0001994406
wheel	0.0001977716
stride	0.0001977716
nudge	0.0001977716
dial	0.0001977716
exhale	0.0001952682
rifle	0.0001944337
land	0.0001935992
interview	0.0001935992
top	0.0001927647
target	0.0001927647
feed	0.0001927647
deserve	0.0001927647
avoid	0.0001919303
witness	0.0001910958
shock	0.0001910958
scoop	0.0001910958
attend	0.0001902613
school	0.0001894268
wash	0.0001885923
signal	0.0001885923
class	0.0001885923
travel	0.0001877579
crack	0.0001877579
knife	0.0001869234
hour	0.0001869234
direct	0.0001869234
command	0.0001869234
vision	0.0001860889
killer	0.0001860889
inc.	0.0001860889
determine	0.0001860889
squint	0.0001852544
forgive	0.0001852544
flick	0.0001844199
sweep	0.0001835855
photo	0.000182751
sight	0.0001819165
crawl	0.0001819165
train	0.000181082
wallet	0.0001802475
notebook	0.0001802475
fuck	0.0001802475
boyfriend	0.0001802475
wine	0.0001794131
suck	0.0001794131
fix	0.0001785786
conversation	0.0001785786
bark	0.0001785786
duck	0.0001777441
curse	0.0001777441
willing	0.0001769096
threaten	0.0001769096
street	0.0001769096
second	0.0001769096
cousin	0.0001769096
taste	0.0001760751
relationship	0.0001760751
guide	0.0001760751
beautiful	0.0001760751
water	0.0001752407
power	0.0001752407
sing	0.0001744062
retrieve	0.0001744062
real	0.0001744062
party	0.0001744062
camera	0.0001744062
curl	0.0001727372
tire	0.0001719027
snatch	0.0001719027
no	0.0001719027
assistant	0.0001710683
wound	0.0001702338
hiss	0.0001702338
birthday	0.0001702338
aim	0.0001693993
muscle	0.0001685648
ankle	0.0001685648
student	0.0001677303
secret	0.0001677303
scowl	0.0001677303
different	0.0001677303
arrange	0.0001677303
support	0.0001668959
condition	0.0001668959
fault	0.0001660614
alone	0.0001660614
wink	0.0001652269
rip	0.0001652269
record	0.0001652269
discuss	0.0001652269
guard	0.0001643924
grunt	0.000163558
grandmother	0.000163558
exclaim	0.000163558
button	0.000163558
bit	0.000163558
sniff	0.0001627235
information	0.0001627235
deliver	0.0001627235
smirk	0.000161889
colleague	0.000161889
shower	0.0001610545
pair	0.0001610545
identify	0.0001610545
embrace	0.0001610545
declare	0.0001610545
sort	0.00016022
what	0.0001593856
seek	0.0001593856
night	0.0001593856
nervous	0.0001593856
game	0.0001593856
driver	0.0001593856
choke	0.0001593856
anger	0.0001593856
admire	0.0001593856
page	0.0001585511
narrow	0.0001585511
mad	0.0001585511
accompany	0.0001585511
sell	0.0001577166
someone	0.0001568821
pregnant	0.0001568821
pain	0.0001568821
mistake	0.0001568821
happen	0.0001568821
frame	0.0001568821
fit	0.0001568821
complain	0.0001568821
collect	0.0001568821
hook	0.0001560476
beam	0.0001560476
unlock	0.0001552132
radio	0.0001552132
distract	0.0001552132
react	0.0001543787
instruct	0.0001543787
cap	0.0001543787
aunt	0.0001535442
account	0.0001535442
proud	0.0001527097
pray	0.0001527097
next	0.0001527097
clutch	0.0001527097
clap	0.0001527097
startle	0.0001518752
rock	0.0001518752
resist	0.0001518752
minute	0.0001518752
wince	0.0001510408
two	0.0001510408
strength	0.0001510408
scratch	0.0001510408
appearance	0.0001510408
trip	0.0001502063
toe	0.0001502063
sleeve	0.0001502063
refer	0.0001502063
piss	0.0001502063
lick	0.0001502063
joke	0.0001502063
bow	0.0001502063
accuse	0.0001502063
desire	0.0001493718
survive	0.0001485373
confess	0.0001485373
replace	0.0001477028
provide	0.0001477028
spit	0.0001468684
pen	0.0001468684
silence	0.0001460339
most	0.0001460339
escort	0.0001460339
crazy	0.0001460339
chew	0.0001460339
ball	0.0001460339
a	0.0001460339
welcome	0.0001451994
steer	0.0001451994
stir	0.0001443649
doctor	0.0001443649
withdraw	0.0001435304
object	0.0001435304
photograph	0.000142696
older	0.000142696
deny	0.000142696
sob	0.0001418615
screen	0.0001418615
forearm	0.0001418615
dare	0.0001418615
advise	0.0001418615
the	0.000141027
tall	0.000141027
sword	0.000141027
scramble	0.000141027
news	0.0001401925
group	0.0001401925
detail	0.0001401925
burn	0.0001401925
appreciate	0.0001401925
t-shirt	0.0001393581
stalk	0.0001393581
smoke	0.0001393581
owe	0.0001393581
load	0.0001393581
front	0.0001393581
create	0.0001393581
couple	0.0001393581
christian	0.0001393581
speed	0.0001385236
seize	0.0001385236
relieve	0.0001385236
recover	0.0001385236
hard	0.0001385236
glimpse	0.0001385236
drunk	0.0001385236
chase	0.0001385236
tail	0.0001376891
stair	0.0001376891
small	0.0001376891
pad	0.0001376891
muse	0.0001376891
engage	0.0001376891
effort	0.0001376891
e-mail	0.0001376891
subject	0.0001368546
serious	0.0001368546
remark	0.0001368546
nail	0.0001368546
cough	0.0001368546
nice	0.0001360201
movement	0.0001360201
ability	0.0001360201
march	0.0001351857
gut	0.0001351857
acknowledge	0.0001351857
tired	0.0001343512
skirt	0.0001343512
pale	0.0001343512
intention	0.0001343512
half	0.0001343512
grandfather	0.0001343512
floor	0.0001343512
pulse	0.0001335167
plant	0.0001335167
flinch	0.0001335167
edge	0.0001335167
confront	0.0001335167
new	0.0001326822
adjust	0.0001326822
wind	0.0001318477
fish	0.0001318477
conclude	0.0001318477
bad	0.0001318477
regret	0.0001310133
pin	0.0001310133
persuade	0.0001310133
copy	0.0001310133
tilted	0.0001301788
stagger	0.0001301788
prove	0.0001301788
produce	0.0001301788
poor	0.0001301788
meeting	0.0001301788
betray	0.0001301788
uniform	0.0001293443
knuckle	0.0001293443
full	0.0001293443
collapse	0.0001293443
pound	0.0001285098
mug	0.0001285098
moan	0.0001285098
horse	0.0001285098
giggle	0.0001276753
flush	0.0001276753
cast	0.0001276753
agent	0.0001276753
statement	0.0001268409
commit	0.0001268409
burst	0.0001268409
self	0.0001260064
now	0.0001260064
excuse	0.0001260064
confirm	0.0001260064
vanish	0.0001251719
schedule	0.0001251719
role	0.0001251719
anyone	0.0001251719
stroll	0.0001243374
prompt	0.0001243374
bolt	0.0001243374
sweater	0.0001235029
history	0.0001235029
guest	0.0001235029
flat	0.0001235029
uncle	0.0001226685
screw	0.0001226685
marriage	0.0001226685
instinct	0.0001226685
who	0.000121834
shiver	0.000121834
officer	0.0001209995
future	0.0001209995
cop	0.0001209995
strong	0.000120165
plead	0.000120165
fork	0.000120165
food	0.000120165
exhaust	0.000120165
encourage	0.000120165
dance	0.000120165
childhood	0.000120165
younger	0.0001193305
rule	0.0001193305
reveal	0.0001193305
mask	0.0001193305
concentrate	0.0001193305
afford	0.0001193305
weep	0.0001184961
retreat	0.0001184961
purchase	0.0001184961
innocent	0.0001184961
form	0.0001184961
hop	0.0001176616
strip	0.0001168271
some	0.0001168271
situation	0.0001168271
level	0.0001168271
late	0.0001168271
extend	0.0001168271
chief	0.0001168271
shuffle	0.0001159926
shudder	0.0001159926
black	0.0001159926
perfect	0.0001151582
inhale	0.0001151582
drawer	0.0001151582
teacher	0.0001143237
sentence	0.0001143237
paper	0.0001143237
launch	0.0001143237
slump	0.0001134892
practice	0.0001134892
nerve	0.0001134892
lucky	0.0001134892
ground	0.0001134892
drift	0.0001134892
block	0.0001134892
balance	0.0001134892
speech	0.0001126547
skull	0.0001126547
lover	0.0001126547
counter	0.0001126547
closet	0.0001126547
board	0.0001126547
link	0.0001118202
gift	0.0001118202
blush	0.0001118202
trace	0.0001109858
tighten	0.0001109858
special	0.0001109858
size	0.0001109858
peel	0.0001109858
grimace	0.0001109858
empty	0.0001109858
dismiss	0.0001109858
challenge	0.0001109858
bounce	0.0001109858
town	0.0001101513
dear	0.0001101513
corner	0.0001101513
capable	0.0001101513
bang	0.0001101513
backpack	0.0001101513
lack	0.0001093168
inch	0.0001093168
grateful	0.0001093168
earn	0.0001093168
bowl	0.0001093168
thrust	0.0001084823
skill	0.0001084823
engine	0.0001084823
abandon	0.0001084823
smooth	0.0001076478
prop	0.0001076478
disappearance	0.0001076478
careful	0.0001076478
usher	0.0001068134
space	0.0001068134
smack	0.0001068134
scent	0.0001068134
include	0.0001068134
envelope	0.0001068134
cuff	0.0001068134
crush	0.0001068134
arrival	0.0001068134
apologize	0.0001068134
victim	0.0001059789
system	0.0001059789
survey	0.0001059789
spring	0.0001059789
neighbor	0.0001059789
action	0.0001059789
temper	0.0001051444
surround	0.0001051444
summon	0.0001051444
hungry	0.0001051444
connect	0.0001051444
comfort	0.0001051444
test	0.0001043099
sunglass	0.0001043099
suitcase	0.0001043099
standing	0.0001043099
soul	0.0001043099
pluck	0.0001043099
papers	0.0001043099
not	0.0001043099
furious	0.0001043099
favorite	0.0001043099
cool	0.0001043099
cook	0.0001043099
collar	0.0001043099
bone	0.0001043099
behavior	0.0001043099
any	0.0001043099
stiffen	0.0001034754
robe	0.0001034754
risk	0.0001034754
whip	0.000102641
respect	0.000102641
glove	0.000102641
fling	0.000102641
favor	0.000102641
dry	0.000102641
country	0.000102641
angle	0.000102641
unable	0.0001018065
stab	0.0001018065
pillow	0.0001018065
member	0.0001018065
instruction	0.0001018065
exit	0.0001018065
encounter	0.0001018065
adore	0.0001018065
wall	0.000100972
thrill	0.000100972
secretary	0.000100972
reassure	0.000100972
cold	0.000100972
blurt	0.000100972
sheet	0.0001001375
dinner	0.0001001375
