STORY ID	PUB. DATE	CLASS	CHAR. (TOP 100)	NOUN (TOP 100)	CHAR. (TOP 500)	NOUN (TOP 500)	CHAR. (TOP 1000)	NOUN (TOP 1000)
2010_Connolly,John_TheWhisperers_MY	2010	mystery	0.7809557187	0.7301207547	0.718677936	0.6148789008	0.6951151456	0.5731321285
2010_Cronin,Justin_ThePassage_SF	2010	scifi	0.9181644736	0.8755785046	0.8807314315	0.8376695467	0.8718965072	0.8253256527
2010_Dashner,James_TheScorchTrials	2010	young-adult	0.9652658124	0.8215838363	0.9436164638	0.5397606032	0.9389211871	0.547976309
2010_Donoghue,Emma_Room_BS	2010	bestsellers	0.6875655982	0.3265986324	0.5725810199	0.2278663576	0.5553594674	0.2494850664
2010_Donoghue,Emma_Room_PW	2010	prizewinners	0.6875655982	0.3265986324	0.5725810199	0.2278663576	0.5553594674	0.2494850664
2010_Dugoni,Robert_BodilyHarm_MY	2010	mystery	0.8912045015	0.5691622224	0.8557040333	0.4890854695	0.8397290952	0.4645254919
2010_Egan,Jennifer_AVisitFromtheGoon_BS	2010	bestsellers	0.5494025748	0	0.4747194074	0	0.4545179431	0
2010_Franzen,Jonathan_Freedom_BS	2010	bestsellers	0.8856536294	0.7777777778	0.8162067868	0.6172133998	0.7923666286	0.6302087912
2010_Frey,JM_Triptych_SF	2010	scifi	0.912348211	0.5204834388	0.8739766089	0.6030226892	0.8619870771	0.5329708913
2010_George,Elizabeth_ThisBodyofDeath_MY	2010	mystery	0.900560718	0.7571919861	0.857911549	0.6445275956	0.8491543128	0.6397988438
2010_Gerritsen,Tess_IceCold_MY	2010	mystery	0.9101893277	0.287213479	0.8712318291	0.2196940146	0.8513176308	0.2069102204
2010_Godbersen,Anna_BrightYoungThings	2010	young-adult	0.9184502828	0.2886751346	0.8753169858	0.2357022604	0.8656643157	0.2357022604
2010_Gonzales,Laurence_Lucy_SF	2010	scifi	0.767729238	0.349629928	0.7464155179	0.2178579726	0.7396711489	0.2212488394
2010_Goodman,Carol_ArcadiaFalls_MY	2010	mystery	0.7603686747	0.2028370211	0.6959618849	0.2933329883	0.6747197201	0.2770280192
2010_Gordon,Jaimy_LordofMisrule_PW	2010	prizewinners	0.6037861632	0.8036710776	0.5236726767	0.7291858976	0.509082735	0.6823907806
2010_Gow,Kailin_BitterFrostandTheWolfFey	2010	young-adult	0.7382863095	0	0.6625368816	0	0.6462416133	0
2010_Grahame-Smith,Seth_AbrahamLincoln-VampireHunter_BS	2010	bestsellers	0.721269171	0.3211151354	0.6322695657	0.2644812491	0.6044823716	0.2569681083
2010_Grant,Mira_Feed_SF	2010	scifi	0.8464278417	0.5852508168	0.7907855599	0.4601950115	0.7672872441	0.4083157863
2010_Haldeman,Joe_Starbound_SF	2010	scifi	0.6665757438	0.9451890567	0.5920368054	0.6705264609	0.5790929331	0.6486493049
2010_Hand,Dana_DeepCreek_MY	2010	mystery	0.8874119859	0.3435590006	0.8566824041	0.3877424148	0.8460923432	0.3555943875
2010_Hannah,Kristin_WinterGarden_BS	2010	bestsellers	0.7632672727	0.55294766	0.7134781839	0.5038405698	0.6975941468	0.4876218289
2010_HaydenTaylor,Drew_MotorcyclesandSweetgrass_PW	2010	prizewinners	0.8632006756	0.5636934341	0.7661342448	0.4961157329	0.7574522134	0.4783657614
2010_Hopkins,Ellen_Fallout	2010	young-adult	0.4302899832	0	0.3428627407	0.0962250449	0.3225806452	0.0877058019
2010_Jacobson,Howard_FinklerQuestion_PW	2010	prizewinners	0.9264421795	0.3360672202	0.8584227123	0.2588600916	0.8426038034	0.2401614428
2010_King,LaurieR_TheGodoftheHive_MY	2010	mystery	0.7469768035	0.6869043418	0.6822761696	0.5242486064	0.6507577169	0.4868800907
2010_Kingsolver,Barbara_TheLacuna_PW	2010	prizewinners	0.5374011537	0.7113923161	0.4438988971	0.6136667232	0.4283836421	0.5825917188
2010_Krauss,Nicole_GreatHouse_PW	2010	prizewinners	0.6432049555	0.9294975718	0.5610402562	0.8927662836	0.5419558732	0.8821591043
2010_Laurie,Victoria_AGlimpseofEvil_MY	2010	mystery	0.8695038117	0	0.8020236045	0	0.7859456193	0
2010_Levy,Andrea_TheLongSong_PW	2010	prizewinners	0.574076734	0.4786631921	0.2066708413	0.3188369345	0.2071754311	0.3018233067
2010_Livingston,Lesley_Tempestuous	2010	young-adult	0.8579531753	0.9510045598	0.8128315536	0.9182856313	0.7909888679	0.9077552577
2010_Maberry,Jonathan_RotandRuin_SF	2010	scifi	0.920766098	0	0.8954702958	0	0.8848017722	0
2010_MacLeod,Alexander_LightLifting_PW	2010	prizewinners	0	0.7734816029	0	0.7108445934	0	0.691898406
2010_McKinlay,Jenn_SprinklewithMurder_MY	2010	mystery	0.92693095	0	0.8953891847	0	0.8860520198	0
2010_Mccarthy,Tom_C_PW	2010	prizewinners	0.9120112005	0.700385994	0.8974148535	0.5690055662	0.8928015634	0.5516772844
2010_Mead,Richelle_SpiritBound	2010	young-adult	0.857768871	0.3415650255	0.7842641125	0.2020725942	0.7525760615	0.1779149987
2010_Moore,Lorrie_GateAt_PW	2010	prizewinners	0.7289753461	0.4629100499	0.6815788252	0.5527707984	0.6620642882	0.5983124525
2010_Mullin,Mike_Ashfall	2010	young-adult	0.771558197	0.6096006096	0.7222843962	0.5045249791	0.7032539549	0.4914982617
2010_Mullin,Mike_Ashfall_SF	2010	scifi	0.7852676251	0.6096006096	0.7338556981	0.5045249791	0.7144492538	0.4914982617
2010_Nunez,Sigrid_SalvationCity_SF	2010	scifi	0.7341572303	0.8997083136	0.7154115127	0.8111763787	0.7101451911	0.7936113807
2010_Obreht,Tea_TheTigersWife_BS	2010	bestsellers	0	0.7265033876	0	0.6474223388	0	0.6266481029
2010_Patterson,James_9thJudgment_BS	2010	bestsellers	0.818730252	0.8764598212	0.7469296197	0.7428571429	0.7157156552	0.7075922648
2010_Patterson,James_CrossFire_BS	2010	bestsellers	0.628884762	0.7987529221	0.5514896783	0.7908085427	0.5331003563	0.6777777778
2010_Pfeffer,SusanBeth_ThisWorldWeLiveIn_SF	2010	scifi	0.7086099861	0.890724532	0.6301624808	0.8122555239	0.6003065987	0.7908673462
2010_Philbin,Joanna_TheDaughters	2010	young-adult	0.8010596445	0.9904953716	0.7827387302	0.9402341084	0.7728321239	0.9335892611
2010_Picoult,Jodi_HouseRules_BS	2010	bestsellers	0.8311655954	0.7723577236	0.8035343844	0.68479255	0.794498699	0.6648116286
2010_Pineiro,Caridad_StrongerthanSin_ROM	2010	romance	0.8954667045	0.8637158484	0.8507007525	0.7640871655	0.8402694857	0.7401480444
2010_Rajaniemi,Hannu_TheQuantumThief_SF	2010	scifi	0.637690742	0.3553345273	0.5779709492	0.5152098373	0.5751599589	0.4604554601
2010_Richards,DouglasE_Wired_SF	2010	scifi	0.915481343	0.2357022604	0.8718951058	0.3148000939	0.8651886362	0.2652335522
2010_Ringo,John_LiveFreeorDie_SF	2010	scifi	0.9464429892	0.44474959	0.9089502521	0.2994247358	0.8972915011	0.2683980452
2010_Roberts,Nora_SavortheMoment_BS	2010	bestsellers	0.746819961	0.7491023793	0.6733052067	0.6486749731	0.6542923444	0.5839971161
2010_Robotham,Michael_BleedForMe_MY	2010	mystery	0.6393936144	0.6396021491	0.5901814795	0.5222329679	0.5663297618	0.5222329679
2010_Sandford,John_StolenPrey_BS	2010	bestsellers	0.9620434601	0.4740612224	0.9343212108	0.368034965	0.9298772787	0.3538991642
2010_Scott,Elizabeth_TheUnwrittenRule	2010	young-adult	0.8709550687	0	0.8498297766	0	0.8440812829	0
2010_Selecky,Sarah_CakeisForPartyStories_PW	2010	prizewinners	0	0.8215838363	0	0.4564354646	0	0.4199605256
2010_Shriver,Lionel_SoMuchforThat_PW	2010	prizewinners	0.8732496539	0.7991922832	0.8359367451	0.742189316	0.8244566343	0.7231729648
2010_Shteyngart,Gary_SuperSadTrueLoveStory_SF	2010	scifi	0.7440762082	0.8359173189	0.6738227655	0.7533147178	0.6535223453	0.7462621795
2010_Skibsrud,Johanna_Sentimentalists_PW	2010	prizewinners	0.1389661112	0.5872202195	0.2123230855	0.4766724275	0.2197492626	0.4392694286
2010_Snyder,MariaV_InsideOut_SF	2010	scifi	0.5966724662	0.3394221167	0.5676072409	0.1928791875	0.5444427733	0.1775552061
2010_Sparks,Nicholas_SafeHaven_BS	2010	bestsellers	0.8802300198	0.915649496	0.837289533	0.8012174406	0.82651872	0.79688557
2010_Tufo,Mark_ZombieFallout_SF	2010	scifi	0.4805310146	0.1825741858	0.4407465475	0.1576220812	0.4216307767	0.1485562705
2010_Walton,Jo_AmongOthers_SF	2010	scifi	0.4959025504	0.7273929675	0.4551284823	0.5679618342	0.4263600392	0.5679618342
2010_Warren,Dianne_CoolWater_PW	2010	prizewinners	0.8992137364	0.5378315912	0.8539978456	0.4886466108	0.8453448562	0.4566287403
2010_Watson,Brad_AliensinthePrimeofTheirLives_PW	2010	prizewinners	0.4940538527	0.2417468892	0.4407277313	0.2070196678	0.4264741031	0.2041241452
2010_Webber,Heather_TrulyMadly_MY	2010	mystery	0.8163119746	0	0.7435047706	0	0.7154363696	0
2010_Whitehead,Colson_SagHarbor_PW	2010	prizewinners	0.3867821524	0.5674615217	0.3275890115	0.5892045678	0.3136398504	0.5616246562
2010_Willis,Connie_AllClear_SF	2010	scifi	0.9579339185	0.8588204554	0.9481668323	0.8217635323	0.9453121116	0.773080745
2010_Willis,Connie_Blackout_SF	2010	scifi	0.6851601597	0.6789276552	0.5520560536	0.681391403	0.5417363389	0.6348110543
2010_Wilson,Norah_GuardingSuzannah_ROM	2010	romance	0.9014863253	0.4764913694	0.8257990051	0.5157106231	0.8048040309	0.4419065111
2010_Winter,Kathleen_Annabel_PW	2010	prizewinners	0.8898809496	0.8894426374	0.8717249436	0.8618061658	0.866008678	0.8408106902
2011_Aaronovitch,Ben_MidnightRiot_MY	2011	mystery	0.5953161309	0.6271693586	0.5024287695	0.5181413113	0.4875027728	0.49373698
2011_Adornetto,Alexandra_Hades	2011	young-adult	0.7726724849	0.1414213562	0.715186455	0.1348399725	0.6965219325	0.2264554068
2011_Armstrong,Kelley_TheGathering	2011	young-adult	0.71249842	0.040824829	0.6689726785	0.1111111111	0.6442718043	0.0931694991
2011_Baldacci,David_OneSummer_BS	2011	bestsellers	0.9156785985	0.8685990362	0.8829156995	0.7747720562	0.8742801524	0.7588106212
2011_Baldacci,David_TheSixthMan_BS	2011	bestsellers	0.893577674	0.5786277962	0.8581357398	0.4195963327	0.8513883706	0.3946929295
2011_Baldacci,David_ZeroDay_BS	2011	bestsellers	0.9094738634	0.6236635543	0.8866978599	0.5531339808	0.8754256464	0.5108195227
2011_Barnes,JenniferLynn_TrialbyFire	2011	young-adult	0.7454715614	0.2236067977	0.7078559784	0.1175792703	0.6895817851	0.0998890737
2011_Barnes,Julian_SenseofAn_PW	2011	prizewinners	0.5596353508	0.1624591083	0.4377052224	0.2286647802	0.4205282729	0.2029385158
2011_Bear,Elizabeth_Grail_SF	2011	scifi	0.63142735	0.065372045	0.561744567	0.0855398923	0.5367536764	0.0683941129
2011_Bezmozgis,David_TheFreeWorld_PW	2011	prizewinners	0.911621136	0.681468336	0.8816897466	0.5838193817	0.8704762007	0.5623660147
2011_Bick,IlsaJ_Ashes_SF	2011	scifi	0.9161575383	0	0.8690062562	0.0592348878	0.8516954719	0.0656985414
2011_Birch,Carol_JamrachsMenagerie_PW	2011	prizewinners	0.7205347451	0.8164965809	0.6206644021	0.632455532	0.5989526667	0.5163977795
2011_Bolton,Sharon_NowYouSeeMe_MY	2011	mystery	0.8703532813	0.8659449174	0.8465769406	0.5818324084	0.8354670132	0.5685380024
2011_Brookes,Lindsey_CapturingtheCowboysHeart_ROM	2011	romance	0.8584818292	0.7473924881	0.8170480055	0.6891196157	0.8015211364	0.6400757531
2011_Brooks,Albert_2030_SF	2011	scifi	0.7914908742	0.7740457469	0.7655336379	0.6514250178	0.7537307035	0.6847344161
2011_Brown,Sandra_Lethal_BS	2011	bestsellers	0.8737231987	0	0.8328795579	0	0.813154172	0
2011_Carew,Opal_InTooDeep_ROM	2011	romance	0.9168213294	0.6195224741	0.8707765954	0.4843230932	0.8528322778	0.4791879852
2011_Carson,Rae_TheGirlofFireandThorns	2011	young-adult	0.6797132132	0	0.6234982857	0	0.599924679	0
2011_Chan,Darcie_TheMillRiverRecluse_BS	2011	bestsellers	0.7755518894	0.8928924158	0.7389358853	0.881425374	0.7297823029	0.8476696003
2011_Child,Lee_TheAffair_BS	2011	bestsellers	0.5381884889	0.9075463402	0.4853781004	0.8564987433	0.4578513394	0.8459031491
2011_Childs,TeraLynn_FinsAreForever	2011	young-adult	0.4925510291	0.7844645406	0.4164277386	0.6370460758	0.3967333606	0.6079600189
2011_Clancy,Tom_AgainstAllEnemies_BS	2011	bestsellers	0.9362972619	0.8981494673	0.8943884454	0.8313654018	0.8762883204	0.8107019244
2011_Clancy,Tom_LockedOn_BS	2011	bestsellers	0.8763621255	0.6826923188	0.8277983609	0.6298032671	0.8091020331	0.6465947299
2011_Clare,Cassandra_CityofFallenAngels	2011	young-adult	0.9388169241	0.7389637445	0.9144680653	0.7038691436	0.907974313	0.5463268357
2011_Clark,MaryHiggins_IllWalkAlone_BS	2011	bestsellers	0.8453742497	0.6662966047	0.8011262449	0.624019969	0.8094611101	0.6941084254
2011_Cline,Ernest_ReadyPlayerOne_SF	2011	scifi	0.3385624107	0.61095981	0.4366307172	0.460275717	0.4055283318	0.4461617709
2011_Coady,Lynn_Antagonist_PW	2011	prizewinners	0.5491901752	0.7628618458	0.4784743765	0.6449724917	0.4516104641	0.7287816032
2011_Condie,Ally_Crossed	2011	young-adult	0.3978063216	0.3374651534	0.3378913045	0.3345388191	0.3313908009	0.3316311354
2011_Connelly,Michael_TheDrop_BS	2011	bestsellers	0.9308726026	0.5217758139	0.9178613326	0.3689973438	0.9145397873	0.3473876674
2011_Connelly,Michael_TheFifthWitness_BS	2011	bestsellers	0.6826022524	0.7504718649	0.6497672188	0.7285979912	0.6243752333	0.6939532738
2011_Corey,JamesSA_LeviathanWakes_SF	2011	scifi	0	0.7239596999	0	0.6135730158	0	0.5819020945
2011_Cussler,Clive_Jungle_BS	2011	bestsellers	0.8923506354	0.4106892586	0.8652800997	0.2668802563	0.8499083942	0.230632802
2011_Dashner,James_TheDeathCure	2011	young-adult	0.9475923327	0.6400113535	0.9246925674	0.463936972	0.9165479264	0.4745789979
2011_DeWitt,Patrick_SistersBrothers_PW	2011	prizewinners	0.8331554405	0.5479966244	0.7916567174	0.2998637293	0.7771095516	0.3245259913
2011_Dixon,Heather_Entwined	2011	young-adult	0.9581755052	0.8872473568	0.9323208607	0.7601486236	0.922763061	0.7282649193
2011_Edugyan,Esi_Halfbloodblues_PW	2011	prizewinners	0.7317329232	0.6864930643	0.6699486315	0.5410525481	0.6549786415	0.4955562903
2011_Egan,Jennifer_AVisitFrom_BS	2011	prizewinners	0.552986724	0	0.4738934067	0	0.4542492608	0
2011_Eisenberg,Deborah_TheCollectedStoriesofDeborahEisenberg_PW	2011	prizewinners	0	0.6067880364	0	0.5298798792	0	0.4937454595
2011_Endicott,Marina_LittleShadows_PW	2011	prizewinners	0.926446842	0.8944387147	0.8951776715	0.800908575	0.8832016801	0.7754006613
2011_Eugenides,Jeffrey_MarriagePlot_BS	2011	bestsellers	0.9174463836	0.9342938659	0.8777136527	0.8780241494	0.8700266597	0.8666145243
2011_Evanovich,Janet_ExplosiveEighteen_BS	2011	bestsellers	0.8790970504	0.2138089935	0.8274684486	0.2124864741	0.8149450307	0.236520065
2011_Evanovich,Janet_SmokinSeventeen_BS	2011	bestsellers	0.8592985159	0.99020185	0.7720514098	0.971962678	0.7490345782	0.9518911995
2011_Fenech,Karen_Imposter_ROM	2011	romance	0.8562445662	0.1048284837	0.8210625661	0.05143445	0.8035479199	0.1139605765
2011_Flanagan,John_TheOutcasts	2011	young-adult	0.931472349	0.4102580753	0.9081541849	0.2048631541	0.8935445288	0.1991886376
2011_Forstchen,WilliamR_OneSecondAfter_SF	2011	scifi	0.9591083078	0.5091750772	0.943057359	0.4375	0.9388056435	0.3796283012
2011_Frater,Rhiannon_FightingtoSurvive_SF	2011	scifi	0.8730612668	0.6569035144	0.838106325	0.4872402906	0.8231009966	0.4547068338
2011_Gardner,Lisa_LoveYouMore_BS	2011	bestsellers	0.8102506334	0.9235784567	0.7821829447	0.8486848322	0.7713544422	0.8403121739
2011_Grafton,Sue_VisForVengeance_BS	2011	bestsellers	0.7399463096	0.7219860466	0.6898219224	0.6129047021	0.6711556923	0.5868611923
2011_Grisham,John_TheLitigators_BS	2011	bestsellers	0.8166744389	0.4385290097	0.7775971884	0.3403485038	0.754696134	0.3134481286
2011_Harkness,Deborah_DiscoveryofW_BS	2011	bestsellers	0.9541816585	0.4372107484	0.9277313132	0.3562959607	0.9214949074	0.334134826
2011_Harris,Charlaine_DeadReckoning_BS	2011	bestsellers	0.645296615	0.6837634588	0.5898536473	0.7112280392	0.5512936703	0.7029962893
2011_Herbert,Brian_Hellhole_SF	2011	scifi	0.7686758114	0.9445995799	0.6815691074	0.8871125331	0.6544906517	0.8599710925
2011_Hertling,William_AvogadroCorp_SF	2011	scifi	0.7583913276	0.4423258685	0.6825022766	0.7356072406	0.6620209688	0.7314394607
2011_Huston,Charlie_Sleepless_2010	2011	scifi	0.5841763893	0.682245332	0.5586895678	0.5829625086	0.5479152564	0.5569193371
2011_James,EL_FiftyShadesofGrey_BS	2011	bestsellers	0.4803844614	0	0.4426352064	0	0.4230430409	0
2011_James,PD_DeathComestoPemberley_BS	2011	bestsellers	0.7808391997	0.8553372034	0.7037220278	0.8436227192	0.6820848877	0.8148217144
2011_Johnson,Jean_ASoldiersDuty_SF	2011	scifi	0.4838099029	0.7951923208	0.4318004318	0.5507685173	0.4393482709	0.5445252951
2011_Jordan,Hillary_WhenSheWoke_SF	2011	scifi	0.9320920622	0.4008918629	0.9107082136	0.2901716461	0.9043187864	0.3136462717
2011_Kagawa,Julie_TheIronQueen	2011	young-adult	0.4141576833	0	0.4280853369	0	0.4244191077	0.1490711985
2011_Kelman,Stephen_PigeonEnglish_PW	2011	prizewinners	0.7210053991	0.6019292654	0.6235965557	0.7368648932	0.6136978599	0.738115825
2011_Kenneally,Miranda_Catching_Jordan	2011	young-adult	0.8068066002	0.9360504667	0.7567270626	0.8348993352	0.7434772158	0.823139988
2011_Keplinger,Kody_ShutOut	2011	young-adult	0.4334428328	0	0.3344481494	0	0.3056168608	0
2011_King,Stephen_112263_BS	2011	bestsellers	0.8898745363	0.9212567222	0.8195775235	0.8795274433	0.7962664283	0.8721308312
2011_King,Stephen_11:22:63_SF	2011	scifi	0.7975699958	0.9212567222	0.747496352	0.8795274433	0.7300563293	0.8721308312
2011_King,Stephen_DoctorSleep_BS	2011	bestsellers	0.7887705353	0.8931931306	0.7658691662	0.8784539919	0.7601499029	0.8669705537
2011_Krivak,Andrew_TheSojourn_PW	2011	prizewinners	0.5031383586	0.6933170918	0.38965685	0.5979191793	0.3817442118	0.5477817932
2011_Lu,Marie_Legend	2011	young-adult	0.8046541147	0.217642875	0.7337816571	0.2111001655	0.7070830783	0.2205643866
2011_Lu,Marie_Legend_SF	2011	scifi	0.8167896165	0.217642875	0.7475585091	0.2111001655	0.7196218093	0.2262942859
2011_Mahoney,Karen_TheIronWitch	2011	young-adult	0.9360694213	0.8209869718	0.9027623906	0.7575559595	0.8896129718	0.7400128699
2011_Martin,George_ADancewithDragons_BS	2011	bestsellers	0.9328075545	0.8664788447	0.9040965726	0.8311204335	0.8920624546	0.8229458873
2011_Mayer,AndrewP_HeartsofSmokeandStream_SF	2011	scifi	0.9186146627	0.824243717	0.8977613618	0.7622592139	0.8892248922	0.7380031051
2011_McDevitt,Jack_Firebird_SF	2011	scifi	0.8765844704	0.9270398896	0.8378598921	0.8070315481	0.8252150141	0.7929749257
2011_McHugh,Daniel_ThePoolandthePedestal	2011	young-adult	0.7823694882	0.9695490021	0.7392150428	0.9420024629	0.7174876969	0.9312601518
2011_McIntosh,Will_SoftApocalypse_SF	2011	scifi	0.6862867055	0.3307907079	0.6210590034	0.2374628993	0.5965701812	0.2527703789
2011_McKinlay,Jenn_BooksCanbeDeceiving_MY	2011	mystery	0.9180212757	0.92998111	0.8744783812	0.8181452093	0.8649655944	0.7493137324
2011_Miller,AD_Snowdrops_PW	2011	prizewinners	0.6654742572	0.4409585518	0.6046618989	0.4272046006	0.5829737042	0.3901297962
2011_Morgenstern,Erin_NightCircus_BS	2011	bestsellers	0.8250846681	0.6803360514	0.7985079442	0.5904042986	0.7895481647	0.5830983236
2011_Nickle,David_Eutopia_SF	2011	scifi	0.5838868082	0.442940398	0.5710704791	0.4595091388	0.566316064	0.3996548473
2011_North,Anna_AmericaPacifica_SF	2011	scifi	0.9412873252	0.6182840223	0.9190521214	0.5451328382	0.9139087199	0.5175396223
2011_OConnell,Carol_TheChalkGirl_MY	2011	mystery	0.8181321613	0.4409585518	0.7256102588	0.3358850874	0.7069234546	0.3138470032
2011_Obreht,Tea_TheTigersWife_PW	2011	prizewinners	0	0.707126472	0	0.6396066119	0	0.617846641
2011_Oliver,Lauren_Delirium	2011	young-adult	0.8475273725	0.9590300985	0.8126032614	0.8599910132	0.8024986024	0.845040336
2011_Park,Jessica_Flat-OutLove	2011	young-adult	0.8986657612	0.6316017052	0.8784574424	0.6451822708	0.8671744561	0.6410964919
2011_Patchett,Ann_StateofWonder_BS	2011	bestsellers	0.9109845787	0.9318147621	0.893032353	0.9052708416	0.8887064701	0.8817016335
2011_Patterson,James_10thAnniversary_BS	2011	bestsellers	0.4295509321	0.0860662966	0.4183855701	0.1012739367	0.4047950948	0.0923186182
2011_Patterson,James_ChristmasWedding_BS	2011	bestsellers	0.5022502748	0.1951800146	0.3498978731	0.2411214111	0.32854676	0.2201127266
2011_Patterson,James_KillAlexCross_BS	2011	bestsellers	0.7566039832	0.827720938	0.6821960069	0.7938223014	0.6591763141	0.7962731194
2011_Patterson,James_KillMeIfYouCan_BS	2011	bestsellers	0.6036440419	0	0.5559192218	0	0.5292650212	0
2011_Patterson,James_NowYouSeeHer_BS	2011	bestsellers	0.7528075042	0	0.6763104477	0	0.6436662646	0
2011_Patterson,James_TickTock_BS	2011	bestsellers	0.69944289	0.4861359121	0.602183962	0.4548124286	0.5757073775	0.4276686017
2011_Patterson,James_Toys_BS	2011	bestsellers	0.4854565928	0	0.41271413	0	0.3773454129	0
2011_Picoult,Jodi_SingYouHome_BS	2011	bestsellers	0.8796416604	0.7152816976	0.8212861774	0.6779629718	0.8032184401	0.6748136085
2011_Preston,Douglas_ColdVengeance_BS	2011	bestsellers	0.8510800111	0.5641194137	0.7949100603	0.4943115327	0.76489756	0.4596519587
2011_Puchner,Eric_ModelHome_PW	2011	prizewinners	0.7850446496	0.429385384	0.7459607718	0.3894633568	0.7365028539	0.3858746232
2011_Revis,Beth_AcrosstheUniverse_SF	2011	scifi	0.6605575056	0.3228732015	0.6238571693	0.3542435508	0.6030718252	0.3618734322
2011_Riggs,Ransom_MissPeregrine'sHomeforPeculiarChildren	2011	young-adult	0.4541341396	0.7085829974	0.4050555399	0.6274022158	0.3749869217	0.5570291893
2011_Ringo,John_Citadel_SF	2011	scifi	0.8173530019	0.7120689949	0.7450327447	0.7329943395	0.7269592733	0.6939201375
2011_Roberts,Nora_ChasingFire_BS	2011	bestsellers	0.9083265771	0.5826739471	0.8729988603	0.5582358321	0.8585687016	0.5245339546
2011_Roberts,Nora_TheNextAlways_BS	2011	bestsellers	0.8843332476	0.837324834	0.8511054096	0.6355350378	0.8352591492	0.6062019963
