STORY ID	PUB. DATE	CLASS	CHAR.	NOUN
2011_Evanovich,Janet_SmokinSeventeen_BS	2011	bestsellers	0.4830353011	0.0795788837
2011_Fenech,Karen_Imposter_ROM	2011	romance	0.2733661458	0.0277941655
2011_Flanagan,John_TheOutcasts	2011	young-adult	0.6267493562	0.0838501542
2011_Forstchen,WilliamR_OneSecondAfter_SF	2011	scifi	0.5872895447	0.0660224762
2011_Frater,Rhiannon_FightingtoSurvive_SF	2011	scifi	0.6606441606	0.0709958388
2011_Gardner,Lisa_LoveYouMore_BS	2011	bestsellers	0.4206918839	0.1091593162
2011_Grafton,Sue_VisForVengeance_BS	2011	bestsellers	0.4787866649	0.1055465784
2011_Grisham,John_TheLitigators_BS	2011	bestsellers	0.4794043432	0.1642960641
2011_Harkness,Deborah_DiscoveryofW_BS	2011	bestsellers	0.6438272341	0.1256451433
2011_Harris,Charlaine_DeadReckoning_BS	2011	bestsellers	0.6854903751	0.0527378145
2011_Herbert,Brian_Hellhole_SF	2011	scifi	0.4819621189	0.0749271854
2011_Hertling,William_AvogadroCorp_SF	2011	scifi	0.3852530417	0.0370144857
2011_Huston,Charlie_Sleepless_2010	2011	scifi	0.4375168864	0.0764622968
2011_James,EL_FiftyShadesofGrey_BS	2011	bestsellers	0.3248619957	0.0372861234
2011_James,PD_DeathComestoPemberley_BS	2011	bestsellers	0.3879216192	0.0861375627
2011_Johnson,Jean_ASoldiersDuty_SF	2011	scifi	0.1743660793	0.04614486
2011_Jordan,Hillary_WhenSheWoke_SF	2011	scifi	0.7363068049	0.0541318206
2011_Kagawa,Julie_TheIronQueen	2011	young-adult	0.3537541564	0.0476881176
2011_Kelman,Stephen_PigeonEnglish_PW	2011	prizewinners	0.2888987439	0.0900254729
2011_Kenneally,Miranda_Catching_Jordan	2011	young-adult	0.5973287345	0.0731369818
2011_Keplinger,Kody_ShutOut	2011	young-adult	0.5360919455	0.0596119546
2011_King,Stephen_112263_BS	2011	bestsellers	0.3985408755	0.1512172634
2011_King,Stephen_11:22:63_SF	2011	scifi	0.4335170862	0.1504558444
2011_King,Stephen_DoctorSleep_BS	2011	bestsellers	0.7555189296	0.1643397475
2011_Krivak,Andrew_TheSojourn_PW	2011	prizewinners	0.0999617857	0.0799577038
2011_Lu,Marie_Legend	2011	young-adult	0.2885105075	0.0533532003
2011_Lu,Marie_Legend_SF	2011	scifi	0.2956959141	0.052878426
2011_Mahoney,Karen_TheIronWitch	2011	young-adult	0.2698719253	0.1666655788
2011_Martin,George_ADancewithDragons_BS	2011	bestsellers	0.6224196725	0.136478592
2011_Mayer,AndrewP_HeartsofSmokeandStream_SF	2011	scifi	0.5976664744	0.0637020761
2011_McDevitt,Jack_Firebird_SF	2011	scifi	0.6758000873	0.137440377
2011_McHugh,Daniel_ThePoolandthePedestal	2011	young-adult	0.6851993428	0.079701716
2011_McIntosh,Will_SoftApocalypse_SF	2011	scifi	0.6870086357	0.0994435276
2011_McKinlay,Jenn_BooksCanbeDeceiving_MY	2011	mystery	0.660010659	0.059182419
2011_Miller,AD_Snowdrops_PW	2011	prizewinners	0.6097180382	0.0994253173
2011_Morgenstern,Erin_NightCircus_BS	2011	bestsellers	0.8375604498	0.1013531007
2011_Nickle,David_Eutopia_SF	2011	scifi	0.8304116765	0.146493238
2011_North,Anna_AmericaPacifica_SF	2011	scifi	0.7016015099	0.1327255183
2011_OConnell,Carol_TheChalkGirl_MY	2011	mystery	0.499936679	0.080149387
2011_Obreht,Tea_TheTigersWife_PW	2011	prizewinners	0.4388452825	0.1075888759
2011_Oliver,Lauren_Delirium	2011	young-adult	0.5000174219	0.0795715556
2011_Park,Jessica_Flat-OutLove	2011	young-adult	0.3850775495	0.0840703274
2011_Patchett,Ann_StateofWonder_BS	2011	bestsellers	0.7629613253	0.1070759088
2011_Patterson,James_10thAnniversary_BS	2011	bestsellers	0.6724381215	0.0560528148
2011_Patterson,James_ChristmasWedding_BS	2011	bestsellers	0.766271419	0.0438543433
2011_Patterson,James_KillAlexCross_BS	2011	bestsellers	0.6847944616	0.069963423
2011_Patterson,James_KillMeIfYouCan_BS	2011	bestsellers	0.6565798371	0.0466432342
2011_Patterson,James_NowYouSeeHer_BS	2011	bestsellers	0.5845450134	0.0458498568
2011_Patterson,James_TickTock_BS	2011	bestsellers	0.624326392	0.0609225602
2011_Patterson,James_Toys_BS	2011	bestsellers	0.4579845939	0.0345497235
2011_Picoult,Jodi_SingYouHome_BS	2011	bestsellers	0.7385456947	0.0716024131
2011_Preston,Douglas_ColdVengeance_BS	2011	bestsellers	0.510333411	0.0610559764
2011_Puchner,Eric_ModelHome_PW	2011	prizewinners	0.718359509	0.1418109748
2011_Revis,Beth_AcrosstheUniverse_SF	2011	scifi	0.439748014	0.0454232817
2011_Riggs,Ransom_MissPeregrine'sHomeforPeculiarChildren	2011	young-adult	0.503995953	0.0759266139
2011_Ringo,John_Citadel_SF	2011	scifi	0.800286141	0.0916581819
2011_Roberts,Nora_ChasingFire_BS	2011	bestsellers	0.5149664612	0.1224194507
2011_Roberts,Nora_TheNextAlways_BS	2011	bestsellers	0.5662517296	0.0830312302
2011_Roth,Veronica_Divergent	2011	young-adult	0.7267657245	0.061478606
2011_Rothfuss,Patrick_WiseMansFear_BS	2011	bestsellers	0.8444451219	0.0854735835
2011_Sandford,John_BuriedPrey_BS	2011	bestsellers	0.7448294395	0.1574730995
2011_Sandford,John_BuriedPrey_MY	2011	mystery	0.7423751392	0.1574730995
2011_Sandler,Karen_Tankborn_SF	2011	scifi	0.4653887688	0.0668126826
2011_Sawyer,RobertJ_Wonder_SF	2011	scifi	0.608968124	0.115779407
2011_Scalzi,John_FuzzyNation_SF	2011	scifi	0.7679956656	0.1036144099
2011_Shean,Michael_ShadowofaDeadStar_SF	2011	scifi	0.4102095766	0.0704222634
2011_Singh,Nalini_Archangel'sConsort	2011	young-adult	0.3761265719	0.0585853838
2011_Slaughter,Karin_Fallen_MY	2011	mystery	0.5745777029	0.0980316939
2011_Slonczewski,Joan_TheHighestFrontier_SF	2011	scifi	0.5385730655	0.0969920689
2011_Sorensen,Jessica_TheFallenStar	2011	young-adult	0.4056688264	0.0692078722
2011_Sparks,Nicholas_TheBestofMe_BS	2011	bestsellers	0.4401644813	0.0988953629
2011_SpencerFleming,Julia_OneWasASoldier_MY	2011	mystery	0.6671518487	0.0808407246
2011_Stephenson,Neal_Reamde_SF	2011	scifi	0.8424213328	0.142821936
2011_Stevens,Chevy_NeverKnowing_MY	2011	mystery	0.5344627981	0.0978329896
2011_Stevens,Taylor_TheInformationist_CT	2011	contemporary	0.4734618927	0.0468178487
2011_Stross,Charles_Rule34_SF	2011	scifi	0.2690283815	0.0554040359
2011_Thor,Brad_FullBlack_BS	2011	bestsellers	0.5222183703	0.0552122996
2011_Tregay,Sarah_LoveandLeftovers	2011	young-adult	0.2960803499	0.0481233736
2011_Verday,Jessica_TheHidden	2011	young-adult	0.7007951736	0.059878502
2011_Vicary,Tim_BoldCounsel_MY	2011	mystery	0.531055273	0.0990055682
2011_Vinge,Vernor_ChildrenoftheSky_SF	2011	scifi	0.5127550936	0.1341329004
2011_Ward,Jesmyn_SalvagetheBones_PW	2011	prizewinners	0.4740715097	0.0937952433
2011_Watson,SJ_BeforeIGotoSleep_MY	2011	mystery	0.5489385727	0.058814258
2011_Weir,Andy_TheMartian_SF	2011	scifi	0.5773305166	0.113596352
2011_Whitehead,Colson_ZoneOne_SF	2011	scifi	0.5626713613	0.0965207283
2011_Wilson,DanielH_Robopocalypse_SF	2011	scifi	0.3277633868	0.0999620888
2011_Zentner,Alexi_Touch_PW	2011	prizewinners	0.3680443886	0.1255089038
2011_Zink,Michelle_CircleofFire	2011	young-adult	0.5059521368	0.0598405158
2012_Accardo,Jus_Toxic	2012	young-adult	0.4011946751	0.0624908258
2012_Adams,David_Lacuna_SF	2012	scifi	0.4297845372	0.0247628497
2012_Albom,Mitch_TimeKeeper_BS	2012	bestsellers	0.3136404089	0.0736973288
2012_Arcos,Carrie_OutofReach	2012	young-adult	0.2932139388	0.0887512109
2012_Ashby,Madeline_vN_SF	2012	scifi	0.4676122021	0.0377160678
2012_Ashton,Brodi_Everneath	2012	young-adult	0.4478619431	0.0713994649
2012_Baldacci,David_TheForgotten_BS	2012	bestsellers	0.6299924482	0.1220521617
2012_Baldacci,David_TheInnocent_BS	2012	bestsellers	0.4105433383	0.1351445426
2012_Banks,Anna_OfPoseidon	2012	young-adult	0.4580557552	0.0560690778
2012_Banks,Russell_LostMemory_PW	2012	prizewinners	0.1641506406	0.0702006421
2012_Banks_Banks,IainM_SF	2012	scifi	0.7517722019	0.1514216066
2012_Barclay,Linwood_TrustYourEyes_MY	2012	mystery	0.7466492895	0.1363614477
2012_Binchy,Maeve_AWeekinWinter_BS	2012	bestsellers	0.68244121	0.170346327
2012_Boudinot,Ryan_BlueprintsoftheAfterlife_SF	2012	scifi	0.6476641308	0.1114967232
2012_Brighton,Lori_TheMindThieves	2012	young-adult	0.3590122961	0.0462475184
2012_Brin,David_Existence_SF	2012	scifi	0.3936365921	0.0751884014
2012_Brogan,Tracy_CrazyLittleThing_ROM	2012	romance	0.5381810405	0.0474123671
2012_Buckell,TobiasS_ArcticRising_SF	2012	scifi	0.6323849593	0.0397271689
2012_Bujold,LoisMcMaster_CaptainVorpatrilsAlliance_SF	2012	scifi	0.670315738	0.1091494986
2012_Burke,JamesLee_CreoleBelle_MY	2012	mystery	0.6602940409	0.1480576125
2012_Cass,Kiera_TheSelection	2012	young-adult	0.4373870549	0.080014689
2012_Cherryh,CJ_Intruder_SF	2012	scifi	0.603266148	0.0988198831
2012_Child,Lee_AWantedMan_BS	2012	bestsellers	0.6111717922	0.1017544483
2012_Clancy,Tom_ThreatVector_BS	2012	bestsellers	0.5510083268	0.0745803889
2012_Condie,Ally_Reached	2012	young-adult	0.6975723827	0.1346058135
2012_Connelly,Michael_TheBlackBox_BS	2012	bestsellers	0.4663472775	0.116869916
2012_Cooner,Donna_Skinny	2012	young-adult	0.5033886466	0.039452175
2012_Crais,Robert_Taken_MY	2012	mystery	0.4655659546	0.0722226716
2012_Cramer,Scott_NightofthePurpleMoon_SF	2012	scifi	0.6237177428	0.0365089852
2012_Crouch,Blake_Pines_SF	2012	scifi	0.4260324956	0.0517721674
2012_Dashner,James_TheKillOrder	2012	young-adult	0.3826989044	0.1683623692
2012_Day,Sylvia_BaredtoYou_BS	2012	bestsellers	0.3516129657	0.0632304347
2012_Day,Sylvia_ReflectedinYou_BS	2012	bestsellers	0.3403394688	0.0378525394
2012_DeLillo,Don_TheAngelEsmeralda_PW	2012	prizewinners	0.4860298033	0.0939444773
2012_DeMille,Nelson_ThePanther_BS	2012	bestsellers	0.4632936644	0.1010605048
2012_Desai,Anita_TheArtistofDisappearance_PW	2012	prizewinners	0.2032753155	0.0067896006
2012_Despain,Bree_TheSavageGrace	2012	young-adult	0.570609948	0.0882146696
2012_Diaz,Junot_ThisisHow_PW	2012	prizewinners	0.4799608979	0.0863481256
2012_Dobozy,Tamas_Siege13_PW	2012	prizewinners	0.4905525592	0.1252105352
2012_Eggers,Dave_AHologramfortheKing_PW	2012	prizewinners	0.5550222008	0.0915043171
2012_Elliot,Kendra_Chilled_ROM	2012	romance	0.5819744287	0.0636803674
2012_Elliot,Kendra_Hidden_MY	2012	mystery	0.5147712024	0.1854835548
2012_Elliot,Kendra_Hidden_ROM	2012	romance	0.5147712024	0.1854835548
2012_Erdrich,Louise_RoundHouse_PW	2012	prizewinners	0.7541035807	0.1272925844
2012_Erlings,Fridrik_BoyontheEdge_CT	2012	contemporary	0.3368372514	0.0401095989
2012_Evanovich,Janet_NotoriousNineteen_BS	2012	bestsellers	0.4431505044	0.0503172045
2012_Evanovich,Janet_WickedBusiness_BS	2012	bestsellers	0.4495724883	0.0577784767
2012_Evans,RichardPaul_RiseoftheElgen	2012	young-adult	0.8371063118	0.0441387249
2012_Fagan,Jenni_ThePanopticon_SF	2012	scifi	0.5446124076	0.040790071
2012_Ferguson,Will_419_PW	2012	prizewinners	0.4588056171	0.106251905
2012_Fforde,Jasper_TheWomanWhoDiedaLot_MY	2012	mystery	0.4050441491	0.0801601242
2012_Fine,Sarah_Sanctum	2012	young-adult	0.4067484343	0.0750616232
2012_Flynn,Gillian_GoneGirl_BS	2012	bestsellers	0.6594139745	0.1546774895
2012_Flynn,Vince_KillShot_BS	2012	bestsellers	0.628503672	0.0882691827
2012_Flynn,Vince_TheLastMan_BS	2012	bestsellers	0.6283425142	0.0809354384
2012_Follett,Ken_WinteroftheWorld_BS	2012	bestsellers	0.8576788572	0.1577592258
2012_Fountain,Ben_BillyLynnsLongHalftimeWalk_PW	2012	prizewinners	0.3714509587	0.0879344735
2012_Frankel,Laurie_GoodbyeforNow_SF	2012	scifi	0.6861849894	0.1406033006
2012_Frazier,LA_BackontheMarket_MY	2012	mystery	0.3585056081	0.0852820262
2012_French,Nicci_BlueMonday_MY	2012	mystery	0.6468079928	0.0893472872
2012_Friend,Natasha_MyLifeinBlackandWhite	2012	young-adult	0.5772417435	0.090580644
2012_George,Elizabeth_TheEdgeofNowhere_MY	2012	mystery	0.657639465	0.0907864861
2012_Giffin,Emily_WhereWeBelong_BS	2012	bestsellers	0.8094184748	0.1530821648
2012_Gould,Steven_Impulse_SF	2012	scifi	0.5876471212	0.0551217484
2012_Green,John_TheFaultinOurStars	2012	young-adult	0.6580402524	0.058280542
2012_Grisham,John_CalicoJoe_BS	2012	bestsellers	0.2617447337	0.1178417596
2012_Grisham,John_TheConfession_BS	2012	bestsellers	0.4650512849	0.0691691522
2012_Grisham,John_TheRacketeer_BS	2012	bestsellers	0.3662967111	0.0949126864
2012_Harbach,Chad_TheArtofFielding_CT	2012	contemporary	0.5761206031	0.0804172304
2012_Harkaway,Nick_Angelmaker_SF	2012	scifi	0.5332035976	0.1426086494
2012_Harris,Charlaine_Deadlocked_BS	2012	bestsellers	0.7859035586	0.0587457989
2012_Heller,Peter_TheDogStars_SF	2012	scifi	0.1863907669	0.0506970109
2012_Hobbs,Roger_Ghostman_MY	2012	mystery	0.487402989	0.1750960619
2012_Hocking,Amanda_Lullaby	2012	young-adult	0.6334847088	0.0415260116
2012_Hoover,Colleen_Hopeless_BS	2012	bestsellers	0.3189500296	0.0680638814
2012_Hough,Robert_DrBrinkley_PW	2012	prizewinners	0.3293772024	0.1020116016
2012_Howey,Hugh_Wool_SF	2012	scifi	0.6591844803	0.0909173785
2012_Hunt,Laird_KindOne_PW	2012	prizewinners	0.4136975462	0.0579221801
2012_Hurley,Kameron_Rapture_SF	2012	scifi	0.7673038326	0.1211327246
2012_Jacobs,Mara_WorthTheDrive_ROM	2012	romance	0.5099415603	0.0697286456
2012_James,EL_FiftyShadesFreed_BS	2012	bestsellers	0.4745010175	0.0605762109
2012_James,EL_FiftyShades_Darker_BS	2012	bestsellers	0.3677462923	0.0534890514
2012_Johnson,TGeronimo_HoldItTillItHurts_PW	2012	prizewinners	0.5132643051	0.092679321
2012_Jones,PaulAntony_ExtinctionPoint_SF	2012	scifi	0.0880265025	0.0732625402
2012_Kellerman,Jonathan_Victims_MY	2012	mystery	0.4410476867	0.0998531763
2012_Kelly,Leslie_BringingDownSam_ROM	2012	romance	0.3808867757	0.0517991609
2012_Keplinger,Kody_AMidsummer'sNightmare	2012	young-adult	0.5032325239	0.0552156632
2012_Kingsolver,Barbara_FlightBehavior_BS	2012	bestsellers	0.6512701504	0.0882213125
2012_Kress,Nancy_AftertheFall_SF	2012	scifi	0.4299582467	0.0505996967
2012_LaFevers,Robin_GraveMercy	2012	young-adult	0.3016742054	0.0937486981
2012_Lam,Vincent_TheHeadmastersWager_PW	2012	prizewinners	0.640004729	0.0982860386
2012_Landay,William_DefendingJacob_BS	2012	bestsellers	0.5325174786	0.1518716577
2012_Lerner,EdwardM_Energized_SF	2012	scifi	0.5555952872	0.044386659
2012_Lyons,CJ_BlindFaith_BS	2012	bestsellers	0.4876651733	0.0916656153
2012_Mantel,Hilary_BringUptheBod_PW	2012	prizewinners	0.7062665995	0.1439859039
2012_McLain,Paula_TheParisWife_BS	2012	bestsellers	0.660065009	0.1459967073
2012_McPherson,Catriona_DandyGilver_MY	2012	mystery	0.665626103	0.0686380391
2012_Mead,Richelle_TheImmortalCrown_SF	2012	scifi	0.5184639482	0.1132357911
2012_Meyer,Marissa_Cinder	2012	young-adult	0.4977064823	0.0529996068
2012_Millhauser,Steven_WeOthersNew&SelectedStories_PW	2012	prizewinners	0.3069706102	0.0752235464
2012_Molles,DJ_TheRemaining_SF	2012	scifi	0.4222794176	0.1796572313
2012_Moore,Alison_TheLighthouse_PW	2012	prizewinners	0.514181959	0.0935253337
2012_Morgan,KelliAnne_TheRancher_ROM	2012	romance	0.488914773	0.10985501
2012_Morton,Kate_TheSecretKeeper_MY	2012	mystery	0.5968833205	0.167919336
2012_Mullin,Mike_AshenWinter_SF	2012	scifi	0.4475700276	0.0642171862
2012_Naam,Ramez_Nexus_SF	2012	scifi	0.5146989829	0.0900498715
2012_OBrien,CaraghM_Promised_SF	2012	scifi	0.7783056158	0.0616667959
2012_Ohlin,Alix_Inside_PW	2012	prizewinners	0.7516056985	0.0430851782
2012_Oliver,Lauren_Pandemonium	2012	young-adult	0.4256190824	0.046893779
2012_Otsuka,Julie_BuddhaIn_PW	2012	prizewinners	0.0100773437	0.0935192486
2012_Patterson,James_11thHour_BS	2012	bestsellers	0.6622022101	0.0554115801
2012_Patterson,James_GuiltyWives_BS	2012	bestsellers	0.5624290163	0.0792858258
2012_Patterson,James_MerryChristmas_BS	2012	bestsellers	0.5028375693	0.0345273539
2012_Patterson,James_PrivateGames_BS	2012	bestsellers	0.5065809307	0.0343336023
2012_Patterson,James_Zoo_BS	2012	bestsellers	0.4584092909	0.0560767959
2012_Phillips,Richard_TheSecondShip_SF	2012	scifi	0.3830404037	0.0450705581
2012_Picoult,Jodi_LoneWolf_BS	2012	bestsellers	0.5268678618	0.0858318087
2012_Pike,Aprilynne_Illusions	2012	young-adult	0.7480414111	0.0381526763
2012_Powers,Kevin_YellowBirds_PW	2012	prizewinners	0.2235838798	0.0331732585
2012_Price,Lissa_Starters	2012	young-adult	0.509789509	0.0680284284
2012_Price,Nora_ZoeLettingGo	2012	young-adult	0.5129175843	0.065520123
2012_Rajaniemi,Hannu_TheFractalPrince_Sf	2012	scifi	0.4795983577	0.0839422293
2012_Rankin,Ian_StandinginAnotherMansGrave_MY	2012	mystery	0.5704190124	0.065912559
2012_Redekop,Corey_Husk_CT	2012	contemporary	0.2135028343	0.0515683205
2012_Richler,Nancy_ImposterBride_PW	2012	prizewinners	0.6342265526	0.1237022243
2012_Roberts,Adam_JackGlass_SF	2012	scifi	0.728186365	0.0409466104
2012_Roberts,Nora_PerfectHope_BS	2012	bestsellers	0.5987389435	0.0679490532
2012_Roberts,Nora_TheWitness_BS	2012	bestsellers	0.5221544773	0.0861855535
2012_Robinson,KimStanley_2312_SF	2012	scifi	0.481687032	0.1211280687
2012_Robotham,Michael_SayYoureSorry_MY	2012	mystery	0.4655235609	0.0584386387
2012_Ronald,RD_TheZombieRoom_MY	2012	mystery	0.5838579746	0.0809465984
2012_Roth,Veronica_Insurgent	2012	young-adult	0.8650737966	0.0586107126
2012_Rowell,Rainbow_Eleanor&Park	2012	young-adult	0.7491981198	0.0772049688
2012_Rowling,JK_TheCasualVacancy_BS	2012	bestsellers	0.7573854581	0.1041684497
2012_Runcie,James_SidneyChambersandTheShadow_MY	2012	mystery	0.3801965946	0.1239715343
2012_Sandford,John_MadRiver_BS	2012	bestsellers	0.7655980391	0.176168659
2012_Sawyer,RobertJ_Triggers_SF	2012	scifi	0.7751042808	0.0627678493
2012_Scottoline,Lisa_ComeHome_MY	2012	mystery	0.41923127	0.0624278548
2012_Self,Will_Umbrella_PW	2012	prizewinners	0.4550102827	0.0582395144
2012_Semple,Maria_WheredYouGoBernadette_BS	2012	bestsellers	0.2180377375	0.0899035037
2012_Shapiro,BA_TheArtForger_MY	2012	mystery	0.4457559621	0.1080389388
2012_Shawn,Melanie_SweetReunion_ROM	2012	romance	0.5060190254	0.0889915746
2012_Sheehan,Madeline_Undeniable_ROM	2012	romance	0.4872321103	0.0676372249
2012_Shepherd,Mike_KrisLongknife_SF	2012	scifi	0.534020581	0.0914554917
2012_Sloan,Robin_MrPenumbras24Hour_MY	2012	mystery	0.3269744193	0.045059198
2012_Smitherd,Luke_TheStoneMan_SF	2012	scifi	0.4322206416	0.1081373541
2012_Snyder,Carrie_TheJulietStories_PW	2012	prizewinners	0.4960292905	0.0874300922
2012_Snyder,Maria_InsideOut	2012	young-adult	0.3749122148	0.0208806291
2012_Snyder,Maria_ScentofMagic	2012	young-adult	0.5669783293	0.0633509589
2012_Sorensen,Jessica_CoincidenceofCallie_BS	2012	bestsellers	0.3229798232	0.0413804849
2012_Spalding,Linda_Purchase_PW	2012	prizewinners	0.6639170585	0.0930696247
2012_Stedman,ML_LightBetweenOceans_BS	2012	bestsellers	0.5308328078	0.1119399369
2012_Stedman,ML_TheLightBetweenOceans_CT	2012	contemporary	0.530134699	0.1119399369
2012_Suarez,Daniel_KillDecision_SF	2012	scifi	0.3541570856	0.0552589362
2012_Summers,Courtney_ThisIsNotaTest	2012	young-adult	0.4269272477	0.0531989481
2012_Swan,Susan_TheWesternLight_CT	2012	contemporary	0.425845669	0.0909611211
2012_Swank,DeniseGrover_TwentyNineandaHalfReasons_MY	2012	mystery	0.3487085845	0.0562143994
2012_Terry,Teri_Slated	2012	young-adult	0.4723603067	0.0661650094
2012_Thayil,Jeet_Narcopolis_PW	2012	prizewinners	0.5687407443	0.0807254413
2012_Thuy,Kim_Ru_PW	2012	prizewinners	0.0336935977	0.049454308
2012_TwanEng,Tan_TheGardenofEveningMists_PW	2012	prizewinners	0.543553981	0.0924072506
2012_Unger,Lisa_Heartbroken_MY	2012	mystery	0.7932748715	0.1185457589
2012_Varley,John_SlowApocalypse_SF	2012	scifi	0.7322140099	0.1331715503
2012_Walker,KarenThompson_TheAgeofMiracles_SF	2012	scifi	0.5699954684	0.0991156829
2012_Walter,Jess_BeautifulRuins_BS	2012	bestsellers	0.6854062518	0.101219179
2012_Wangersky,Russell_WhirlAwayStories_PW	2012	prizewinners	0.3906243167	0.0895923008
2012_Weber,David_ARisingThunder_SF	2012	scifi	0.3759204652	0.060198224
2012_Williams,WalterJon_TheFourthWall_SF	2012	scifi	0.4929642812	0.0928112264
2012_Winfield,Ryan_TheParkService	2012	young-adult	0.3198220041	0.0595278142
2013_Aguirre,AA_BronzeGods_SF	2013	scifi	0.417845171	0.073344127
2013_Albom,Mitch_FirstPhoneCall_BS	2013	bestsellers	0.5512671666	0.1069408821
2013_AlireSaenz,Benjamin_EverythingBeginsandEndsattheKentucky_PW	2013	prizewinners	0.3881546282	0.1332322023
2013_Ashby,Madeline_iD_SF	2013	scifi	0.588851523	0.0444942819
2013_Asher,Neal_JupiterWar_SF	2013	scifi	0.5608073829	0.077628929
2013_Asher,Neal_TheDeparture_SF	2013	scifi	0.4542893228	0.0664690702
2013_Atkinson,Kate_LifeAfterLife_BS	2013	bestsellers	0.8845696945	0.1312495726
2013_Atwood,Margaret_MaddAddam_CT	2013	contemporary	0.9000274055	0.131399982
2013_Baker,Kevin_TheBigCrowd_CT	2013	contemporary	0.6236079882	0.1462947529
2013_Baker,Nicholson_TravellingSprinkler_CT	2013	contemporary	0.2053243593	0.1127297829
2013_Baldacci,David_KingandMaxwell_BS	2013	bestsellers	0.5976469313	0.118525365
2013_Baldacci,David_TheHit_BS	2013	bestsellers	0.5309323733	0.0971429137
2013_Barry,Max_Lexicon_SF	2013	scifi	0.7273875105	0.0964219941
2013_Baxter,Stephen_Proxima_SF	2013	scifi	0.5015134494	0.059373184
2013_Berry,Julie_AlltheTruthThat'sInMe	2013	young-adult	0.3864863812	0.0589143367
2013_Beukes,Lauren_TheShiningGirls_MY	2013	mystery	0.5269541503	0.0745444431
2013_Bick,IlsaJ_Monsters_SF	2013	scifi	0.6939963698	0.123415293
2013_Bock,Dennis_GoingHomeAgain_PW	2013	prizewinners	0.3558001102	0.1168827718
2013_Bonert,Kenneth_LionSeeker_PW	2013	prizewinners	0.7329847646	0.1085715802
2013_Bova,Ben_NewEarth_SF	2013	scifi	0.8269644031	0.0406403243
2013_Boyden,Joseph_Orenda_PW	2013	prizewinners	0.6460962442	0.0747798067
2013_Boyden,Joseph_TheOrenda_CT	2013	contemporary	0.5864678468	0.0744833498
2013_Brown,Dan_Inferno_BS	2013	bestsellers	0.345643479	0.0610566854
2013_Bulawayo,NoViolet_WeNeed_PW	2013	prizewinners	0.7236119002	0.1166450237
2013_Busby,Sian_ACommonplaceKilling_MY	2013	mystery	0.5637923891	0.0622198054
2013_Cain,Chelsea_LetMeGo_CT	2013	contemporary	0.8406773569	0.0693969843
